room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
1186679,1344,6488953,Entire home/apt,,Edinburgh,,Broughton,85,5.0,6,2.0,,125.0,,quiet city centre garden flat ,2017-06-16 12:58:12.981173,55.96552,-3.180289,0101000020E6100000DCA0F65B3B7109C024D1CB2896FB4B40
16128096,1344,59327323,Entire home/apt,,Edinburgh,,Dalry,20,4.5,8,3.0,,131.0,,Central main door flat over 2floors,2017-06-16 12:58:12.976263,55.940874,-3.222841,0101000020E6100000DAA9B9DC60C809C00FD4298F6EF84B40
4329780,1344,20888221,Entire home/apt,,Edinburgh,,Dalry,67,4.5,4,1.0,,144.0,,City apartment with swimming pool,2017-06-16 13:03:19.237859,55.941863,-3.218329,0101000020E6100000A725564623BF09C0FE277FF78EF84B40
13706977,1344,11362736,Entire home/apt,,Edinburgh,,Murrayfield,4,4.5,6,2.0,,138.0,,Big Central Flat- Walk Everywhere! Sleeps 4-6ppl,2017-06-16 13:03:19.233590,55.950094,-3.218072,0101000020E6100000F16261889CBE09C01B1021AE9CF94B40
12677556,1344,47168545,Entire home/apt,,Edinburgh,,Murrayfield,17,5.0,4,2.0,,125.0,,Stunning City Centre Georgian Flat,2017-06-16 13:03:19.225737,55.94837,-3.213935,0101000020E610000012C2A38D23B609C0F6402B3064F94B40
17540268,1344,118490191,Entire home/apt,,Edinburgh,,Dalry,0,0.0,2,1.0,,131.0,,Lovely 1 Bedroom Flat in West End,2017-06-16 13:03:19.221489,55.947408,-3.211196,0101000020E61000003E5E488787B009C001FC53AA44F94B40
1951726,1344,9045505,Entire home/apt,,Edinburgh,,New Town,45,5.0,4,2.0,,138.0,,"New Town, 2 Bed Mews ""City Cottage""",2017-06-16 13:03:19.217321,55.955098,-3.205979,0101000020E6100000624D6551D8A509C0CD3CB9A640FA4B40
1143066,1344,3810279,Entire home/apt,,Edinburgh,,Fountainbridge,15,4.5,6,2.0,,131.0,,Apt 30 - bright apartment with pool,2017-06-16 13:03:18.258028,55.940851,-3.219265,0101000020E6100000704221020EC109C057B439CE6DF84B40
7756640,1344,37754862,Entire home/apt,,Edinburgh,,Dalry,0,0.0,5,2.0,,125.0,,Great flat for Fringe Festival,2017-06-16 13:03:18.252605,55.942909,-3.21776,0101000020E6100000040473F4F8BD09C0520DFB3DB1F84B40
14464911,1344,29696226,Entire home/apt,,Edinburgh,,Murrayfield,14,5.0,2,1.0,,125.0,,"Entire flat, City Centre, West End",2017-06-16 13:03:18.239458,55.951509,-3.218063,0101000020E6100000BEBD6BD097BE09C0C26C020CCBF94B40
7386791,1344,15192334,Entire home/apt,,Edinburgh,,Dalry,0,0.0,6,2.0,,144.0,,Edinburgh Festival Let,2017-06-16 13:03:16.657557,55.942351,-3.220405,0101000020E6100000C1FF56B263C309C02C2D23F59EF84B40
1421168,1344,2855729,Entire home/apt,,Edinburgh,,Dalry,23,4.5,6,3.0,,144.0,,Sunny city home with pool&parking,2017-06-16 13:03:16.636677,55.941917,-3.220437,0101000020E610000077A04E7974C309C0F1457BBC90F84B40
5622374,1344,29144241,Entire home/apt,,Edinburgh,,Dalry,2,0.0,2,1.0,,130.0,,Cute Central Flat for 2-4,2017-06-16 13:03:16.628240,55.940781,-3.220831,0101000020E6100000378B170B43C409C05ED905836BF84B40
13732571,1344,76312909,Entire home/apt,,Edinburgh,,Dalry,9,5.0,3,1.0,,131.0,,Classic 1 bed flat in city centre,2017-06-16 13:03:15.036424,55.943474,-3.216434,0101000020E610000091F0BDBF41BB09C02B508BC1C3F84B40
3094107,1344,3810279,Entire home/apt,,Edinburgh,,Dalry,31,4.5,7,2.0,,133.0,,Apt 3 - lovely apartment with pool,2017-06-16 13:03:13.559779,55.942575,-3.218924,0101000020E6100000DD79E2395BC009C07B832F4CA6F84B40
17584986,1344,38288736,Entire home/apt,,Edinburgh,,Dean,4,5.0,4,2.0,,125.0,,Modern 2 bed flat with secure parking space.,2017-06-16 13:03:12.625220,55.956654,-3.228878,0101000020E6100000EC3026FDBDD409C036CB65A373FA4B40
16410041,1344,34271126,Entire home/apt,,Edinburgh,,Fountainbridge,1,0.0,2,1.0,,134.0,,"Central flat with pool, sauna, gym, roof terrace!",2017-06-16 13:03:12.615358,55.941468,-3.218414,0101000020E61000008AE8D7D64FBF09C0821DFF0582F84B40
10447136,1344,53821109,Entire home/apt,,Edinburgh,,Dean,12,5.0,4,1.0,,131.0,,Modern Flat in Dean Village,2017-06-16 13:03:12.601608,55.952006,-3.21881,0101000020E6100000554D10751FC009C042CC2555DBF94B40
15138682,1344,95998437,Entire home/apt,,Edinburgh,,Stockbridge,0,0.0,4,2.0,,144.0,,Central Stockbridge charming 2 bedroom apartment,2017-06-16 13:03:11.478967,55.957585,-3.207812,0101000020E610000017BB7D5699A909C0F111312592FA4B40
19104327,1344,91221617,Entire home/apt,,Edinburgh,,Dalry,1,0.0,6,2.0,,129.0,,Haymarket Apartment,2017-06-16 13:03:10.138053,55.943889,-3.223372,0101000020E6100000A5BC564277C909C0EE06D15AD1F84B40
19138258,1344,133702816,Entire home/apt,,Edinburgh,,Dalry,0,0.0,6,2.0,,128.0,,Haymarket Edinburgh,2017-06-16 13:03:07.774810,55.942346,-3.218176,0101000020E6100000412D060FD3BE09C01AC231CB9EF84B40
6699929,1344,3336672,Entire home/apt,,Edinburgh,,Tollcross,6,4.5,4,2.0,,138.0,,2 Bed In The Grassmarket with WIFI,2017-06-16 13:03:05.230233,55.945708,-3.199467,0101000020E6100000C30C8D27829809C065C8B1F50CF94B40
17295849,1344,646220,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,4,1.0,,131.0,,The West Port Castle View Residence,2017-06-16 13:03:05.228020,55.945658,-3.200978,0101000020E610000052B9895A9A9B09C0B39943520BF94B40
15672405,1344,646220,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,4,1.0,,125.0,,The Tollcross Residence,2017-06-16 13:03:05.218132,55.942479,-3.205501,0101000020E6100000C45C52B5DDA409C05915E126A3F84B40
3435584,1344,6242094,Entire home/apt,,Edinburgh,,Tollcross,3,3.5,4,2.0,,131.0,,"Lochrin Place, in City..... BUDGET",2017-06-16 13:03:05.210992,55.94386,-3.204695,0101000020E6100000DE3CD52137A309C054008C67D0F84B40
18924230,1344,646220,Entire home/apt,,Edinburgh,,Marchmont,0,0.0,4,2.0,,131.0,,The Lauderdale Street Residence,2017-06-16 13:03:04.325951,55.937873,-3.199933,0101000020E61000001D210379769909C09566F3380CF84B40
19116250,1344,86498461,Entire home/apt,,Edinburgh,,Sciennes,0,0.0,4,2.0,,131.0,,Central Home with Charm and Character - Sleeps 4,2017-06-16 13:03:04.310556,55.938903,-3.19092,0101000020E6100000F437A110018709C0E38E37F92DF84B40
13983014,1344,70623749,Entire home/apt,,Edinburgh,,Fountainbridge,6,4.5,5,3.0,,143.0,,City centre 3 bed flat (sleeps 5),2017-06-16 13:03:04.302836,55.940404,-3.204146,0101000020E6100000ADDF4C4C17A209C0888384285FF84B40
13719930,1344,80188879,Entire home/apt,,Edinburgh,,Sciennes,0,0.0,4,2.0,,144.0,,"4 (2F2) Marchmont Crescent, Marchmont, Edinburgh EH9 1HN",2017-06-16 13:03:02.825306,55.939393,-3.1934,0101000020E6100000075F984C158C09C0B18BA2073EF84B40
18567225,1344,40893565,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,6,2.0,,137.0,,Lovely Apartment in Spittal Street,2017-06-16 13:03:02.822937,55.945813,-3.203466,0101000020E610000093C83EC8B2A009C0DA907F6610F94B40
12837885,1344,13481981,Entire home/apt,,Edinburgh,,Tollcross,36,4.5,3,1.0,,130.0,,Websters Land,2017-06-16 13:03:02.820500,55.946397,-3.198986,0101000020E610000015E5D2F8859709C02904728923F94B40
4511035,1344,17418173,Entire home/apt,,Edinburgh,,Tollcross,13,5.0,2,1.0,,131.0,,Edinburgh Castle View,2017-06-16 13:03:02.817884,55.947208,-3.202713,0101000020E6100000DACA4BFE279F09C03A419B1C3EF94B40
6668282,1344,8237912,Entire home/apt,,Edinburgh,,Marchmont,5,5.0,5,3.0,,131.0,,Bright Historical Flat,2017-06-16 13:03:02.813133,55.938826,-3.193678,0101000020E610000033A31F0DA78C09C037514B732BF84B40
7879728,1344,38727689,Entire home/apt,,Edinburgh,,Tollcross,1,0.0,4,2.0,,128.0,,Central bright flat in trendy area,2017-06-16 13:03:02.807597,55.941889,-3.202934,0101000020E6100000C2F869DC9B9F09C028BB99D18FF84B40
4896099,1344,25197049,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,2,1.0,,131.0,,Available upto January 1st 2015,2017-06-16 13:03:02.794405,55.946441,-3.197774,0101000020E61000002AFEEF880A9509C0F94B8BFA24F94B40
6626786,1344,14364822,Entire home/apt,,Edinburgh,,Marchmont,4,5.0,4,3.0,,131.0,,Beautiful ground floor flat beside the Meadows,2017-06-16 13:03:02.791207,55.938093,-3.201058,0101000020E610000019CBF44BC49B09C0A3CD716E13F84B40
13502535,1344,5159923,Entire home/apt,,Edinburgh,,Fountainbridge,2,0.0,6,2.0,,131.0,,"Central flat, traditional features",2017-06-16 13:03:01.472299,55.941585,-3.205794,0101000020E610000046B41D5377A509C0BCB376DB85F84B40
14036416,1344,13202722,Entire home/apt,,Edinburgh,,Tollcross,8,4.5,6,3.0,,131.0,,Apartment for 4 - 6 right by the Castle,2017-06-16 13:03:01.469543,55.947267,-3.204542,0101000020E6100000784485EAE6A209C03ECA880B40F94B40
13993927,1344,28641032,Entire home/apt,,Edinburgh,,Calton,17,5.0,6,3.0,,143.0,,Edinburgh city centre with *FREE * parking space!,2017-06-16 12:58:11.499638,55.959519,-3.176021,0101000020E61000001346B3B27D6809C00072C284D1FA4B40
15341499,1344,74342710,Entire home/apt,,Edinburgh,,Tollcross,101,5.0,6,2.0,,125.0,,"Castle Apartment II, Grassmarket",2017-06-16 12:58:11.496606,55.947149,-3.197226,0101000020E6100000FF5D9F39EB9309C035B8AD2D3CF94B40
13345634,1344,75619586,Entire home/apt,,Edinburgh,,Southside,50,5.0,4,2.0,,126.0,,Holyrood Parkside Apartment With Stunning Views,2017-06-16 12:58:11.494097,55.942472,-3.175852,0101000020E6100000527DE717256809C0A7B228ECA2F84B40
1449535,1344,7779284,Entire home/apt,,Edinburgh,,Broughton,60,5.0,6,2.0,,131.0,,Modern New Town property ,2017-06-16 12:58:11.491436,55.962666,-3.183411,0101000020E610000031D0B52FA07709C04E7CB5A338FB4B40
2405387,1344,12206001,Entire home/apt,,Edinburgh,,Tollcross,120,5.0,4,2.0,,130.0,,"Royal Mile Apartment, Old Town",2017-06-16 12:58:11.488405,55.949591,-3.193962,0101000020E61000008255F5F23B8D09C0B8C9A8328CF94B40
13843893,1344,32570333,Entire home/apt,,Edinburgh,,Stockbridge,52,5.0,6,2.0,,131.0,,Quiet 2 Bedroom City Centre Apartment,2017-06-16 12:58:11.485553,55.959339,-3.210363,0101000020E6100000BE4EEACBD2AE09C08063CF9ECBFA4B40
8531127,1344,1802110,Entire home/apt,,Edinburgh,,Newhaven,107,5.0,4,2.0,,125.0,,"Home comfort, skyline views, 2 bed & FREE parking",2017-06-16 12:58:11.482440,55.974298,-3.19045,0101000020E6100000832F4CA60A8609C07347FFCBB5FC4B40
10310975,1344,21489404,Entire home/apt,,Edinburgh,,Fountainbridge,130,5.0,4,2.0,,131.0,,Stylish 5* central Edinburgh boutique apartment,2017-06-16 12:58:11.478992,55.939498,-3.220633,0101000020E6100000D158FB3BDBC309C02654707841F84B40
16118797,1344,105112430,Entire home/apt,,Edinburgh,,Calton,43,5.0,3,1.0,,125.0,,The Bonnie Bide Awa',2017-06-16 12:58:11.476426,55.954685,-3.187115,0101000020E610000073BA2C26367F09C0AA7D3A1E33FA4B40
10631159,1344,4107211,Entire home/apt,,Edinburgh,,Mayfield,64,5.0,5,2.0,,131.0,,Charming Victorian Flat with Amazing Views,2017-06-16 12:58:11.473461,55.936803,-3.173754,0101000020E6100000BB641C23D96309C0B8E52329E9F74B40
7612859,1344,39925533,Entire home/apt,,Edinburgh,,Calton,122,5.0,5,2.0,,125.0,,Central North Edinburgh 2 bed Apt,2017-06-16 12:58:11.470493,55.963283,-3.170786,0101000020E6100000D1EAE40CC55D09C079E57ADB4CFB4B40
7582581,1344,32973487,Entire home/apt,,Edinburgh,,Broughton,111,5.0,4,2.0,,140.0,,Sunny & Spacious Central Apartment,2017-06-16 12:58:11.467413,55.958491,-3.189595,0101000020E610000087E123624A8409C0534145D5AFFA4B40
11013914,1344,57153527,Entire home/apt,,Edinburgh,,Merchiston,21,5.0,4,2.0,,129.0,,Beautiful large modern apartment!,2017-06-16 12:58:11.464689,55.933129,-3.223179,0101000020E61000005C3B511212C909C07FF964C570F74B40
4282424,1344,22232707,Entire home/apt,,Edinburgh,,Tollcross,95,5.0,4,1.0,,125.0,,5* Fantastic Grassmarket location!,2017-06-16 12:58:11.462366,55.94669,-3.195959,0101000020E6100000DCDAC2F3529109C0A1B94E232DF94B40
7154678,1344,37249312,Entire home/apt,,Edinburgh,,Murrayfield,80,5.0,2,1.0,,126.0,,Luxury West End Boutique Apartment,2017-06-16 12:58:11.460094,55.949584,-3.215196,0101000020E610000013D731AEB8B809C00667F0F78BF94B40
10830425,1344,45130292,Entire home/apt,,Edinburgh,,Holyrood,63,5.0,2,1.0,,134.0,,Deluxe flat next to Holyrood Palace,2017-06-16 12:58:11.457174,55.951529,-3.177195,0101000020E6100000261E5036E56A09C00919C8B3CBF94B40
2462829,1344,9956038,Entire home/apt,,Edinburgh,,Tollcross,121,5.0,3,1.0,,138.0,,"Under the Castle, Grassmarket",2017-06-16 12:58:11.454521,55.947348,-3.199874,0101000020E6100000CD902A8A579909C02BF702B342F94B40
13822029,1344,81440727,Entire home/apt,,Edinburgh,,Holyrood,57,5.0,6,2.0,,144.0,,Royal Mile Holiday Apartment - Brown's Close,2017-06-16 12:58:11.451168,55.951065,-3.17773,0101000020E61000000725CCB4FD6B09C064AF777FBCF94B40
18496197,1344,8384052,Entire home/apt,,Edinburgh,,Colinton,0,0.0,4,2.0,,105.0,,"Peaceful retreat in Colinton, near city centre.",2017-06-16 12:58:03.995492,55.904525,-3.244614,0101000020E61000006326512FF8F409C00BB5A679C7F34B40
12560264,1344,68085080,Entire home/apt,,Edinburgh,,Moat,11,5.0,5,3.0,,118.0,,"Spacious, Modern First Floor Apartment",2017-06-16 12:58:03.989026,55.929009,-3.249534,0101000020E6100000A7EB89AE0BFF09C0475854C4E9F64B40
4837168,1344,24896756,Entire home/apt,,Edinburgh,,Fairmilehead,5,4.5,4,2.0,,118.0,,Swanston Farm Holiday Cottages,2017-06-16 12:58:00.928393,55.894743,-3.216121,0101000020E61000009DD497A59DBA09C097A949F086F24B40
17952958,1344,123179049,Entire home/apt,,Edinburgh,,Baberton,1,0.0,7,4.0,,105.0,,Superb large house close to centre - free parking,2017-06-16 12:58:00.923316,55.904475,-3.279845,0101000020E6100000CC9717601F3D0AC0598638D6C5F34B40
13523018,1344,77691602,Entire home/apt,,Edinburgh,,South Morningside,0,0.0,3,1.0,,111.0,,Peaceful sunny ground floor flat is lovely area,2017-06-16 12:57:53.338286,55.909878,-3.212017,0101000020E6100000799109F835B209C0C9ACDEE176F44B40
18266705,1344,11388592,Entire home/apt,,Edinburgh,,Gilmerton,0,0.0,4,2.0,,118.0,,Spacious family home in residential area,2017-06-16 12:57:53.326212,55.907328,-3.144093,0101000020E610000004A9143B1A2709C05F5FEB5223F44B40
1060729,1344,5834126,Entire home/apt,,Edinburgh,,Inch,16,5.0,4,2.0,,111.0,,Modern Quiet Flat in Edinburgh,2017-06-16 12:57:41.924089,55.916089,-3.148519,0101000020E61000004FADBEBA2A3009C0D89C836742F54B40
16482791,1344,97155623,Entire home/apt,,Edinburgh,,Prestonfield,1,0.0,4,2.0,,106.0,,Cosy centrally located ground floor apartment.,2017-06-16 12:57:41.917208,55.933502,-3.163133,0101000020E6100000DC2F9FAC184E09C0136058FE7CF74B40
931452,1344,3977221,Entire home/apt,,Edinburgh,,Alnwickhill,35,5.0,4,2.0,,111.0,,Quiet charming cosy with parking,2017-06-16 12:57:33.730630,55.918659,-3.169502,0101000020E61000004DDA54DD235B09C089963C9E96F54B40
18473197,1344,128124695,Entire home/apt,,Edinburgh,,Inch,0,0.0,4,1.0,,111.0,,"Large, quiet flat in Victorian Mansion",2017-06-16 12:57:33.724136,55.918674,-3.151151,0101000020E6100000C30FCEA78E3509C0BFD7101C97F54B40
13628963,1344,28744894,Entire home/apt,,Edinburgh,,Kaimes,5,5.0,6,3.0,,111.0,,Family Home closed to Edinburgh City Centre,2017-06-16 12:57:33.715947,55.906458,-3.157938,0101000020E61000007D5D86FF744309C04A99D4D006F44B40
18204193,1344,124813839,Entire home/apt,,Edinburgh,,Inch,3,5.0,4,2.0,,105.0,,Ferni House,2017-06-16 12:57:33.700788,55.910431,-3.132049,0101000020E61000008BC1C3B46F0E09C0DE21C50089F44B40
13296915,1344,16276544,Entire home/apt,,Edinburgh,,NE Corstorphine,3,5.0,4,2.0,,118.0,,Spacious comfortable and sunny Edinburgh apartment,2017-06-16 12:57:32.746557,55.951834,-3.285044,0101000020E6100000425E0F26C5470AC0459C4EB2D5F94B40
18341441,1344,10504094,Entire home/apt,,Edinburgh,,Stenhouse,0,0.0,5,3.0,,105.0,,"Bright 3 bedroom flat, sleeps 5, FREE Parking",2017-06-16 12:57:31.488517,55.932047,-3.265277,0101000020E6100000460C3B8C491F0AC0DEAAEB504DF74B40
18319287,1344,7858212,Entire home/apt,,Edinburgh,,Stenhouse,0,0.0,3,2.0,,105.0,,Modern two bed apartment with Castle views,2017-06-16 12:57:31.482250,55.928835,-3.269962,0101000020E6100000514D49D6E1280AC0A930B610E4F64B40
15652569,1344,101016401,Entire home/apt,,Edinburgh,,SE Corstorphine,1,0.0,6,4.0,,111.0,,Edinburgh flat close to Edinburgh Airport,2017-06-16 12:57:31.479966,55.934875,-3.268762,0101000020E6100000AB4203B16C260AC08B6CE7FBA9F74B40
16505399,1344,19242676,Entire home/apt,,Edinburgh,,Sighthill,0,0.0,4,2.0,,105.0,,Feel Home away from your home,2017-06-16 12:57:31.460645,55.925087,-3.279356,0101000020E6100000F0879FFF1E3C0AC0357A354069F64B40
11551963,1344,10504094,Entire home/apt,,Edinburgh,,Murray Burn,11,4.5,6,3.0,,111.0,,"Spacious 3 bedroom flat, sleeps 6, FREE parking",2017-06-16 12:57:29.943856,55.919109,-3.277503,0101000020E6100000C9552C7E53380AC0C93A1C5DA5F54B40
19070589,1344,133139704,Entire home/apt,,Edinburgh,,Shandon,0,0.0,3,1.0,,115.0,,"Central, Affordable 1 Bedroom Apartment!",2017-06-16 12:57:18.429541,55.937132,-3.233994,0101000020E61000008AAE0B3F38DF09C07D04FEF0F3F74B40
7541323,1344,646220,Entire home/apt,,Edinburgh,,Fountainbridge,2,0.0,4,1.0,,105.0,,The Yeaman Place Residence,2017-06-16 12:56:42.699826,55.939744,-3.21974,0101000020E6100000FCFB8C0B07C209C05D4E098849F84B40
872994,1344,1958560,Entire home/apt,,Edinburgh,,Shandon,15,5.0,6,2.0,,105.0,,Peaceful 2 bedrm 2 bath + woodstove,2017-06-16 12:56:42.670927,55.933078,-3.231805,0101000020E6100000ED647094BCDA09C0FD4E93196FF74B40
18713220,1344,21033306,Entire home/apt,,Edinburgh,,Shandon,1,0.0,2,1.0,,116.0,,Private Flat in the West of Edinburgh,2017-06-16 12:56:41.022158,55.935842,-3.232361,0101000020E610000046ED7E15E0DB09C0931CB0ABC9F74B40
9792177,1344,50467222,Entire home/apt,,Edinburgh,,Shandon,3,4.5,4,2.0,,118.0,,comfortable and characterful home,2017-06-16 12:56:36.977347,55.930868,-3.231319,0101000020E6100000228C9FC6BDD909C04B72C0AE26F74B40
18765515,1344,123646966,Entire home/apt,,Edinburgh,,Shandon,0,0.0,4,2.0,,121.0,,Comfortable 2 bedroom modern apartment - Edinburgh,2017-06-16 12:56:35.258844,55.932899,-3.233651,0101000020E6100000EC6B5D6A84DE09C04DBC033C69F74B40
18519664,1344,12545430,Entire home/apt,,Edinburgh,,Shandon,8,5.0,4,2.0,,105.0,,"Spacious Flat, Excellent Views, Gorgeous Location",2017-06-16 12:56:31.209984,55.930875,-3.228496,0101000020E61000007022FAB5F5D309C0FED478E926F74B40
1531459,1344,8088865,Entire home/apt,,Edinburgh,,Dalry,45,5.0,6,2.0,,111.0,,"Spacious, modern flat with parking.",2017-06-16 12:56:14.757762,55.944115,-3.22313,0101000020E6100000450DA661F8C809C0DE54A4C2D8F84B40
16779172,1344,11902876,Entire home/apt,,Edinburgh,,Pilton,7,4.5,5,2.0,,105.0,,Bright and comfortable house in north Edinburgh,2017-06-16 12:54:40.706263,55.975517,-3.235794,0101000020E610000083BEF4F6E7E209C095D8B5BDDDFC4B40
17728506,1344,36264861,Entire home/apt,,Edinburgh,,Shandon,2,0.0,5,2.0,,110.0,,Entire apartment in Edinburgh,2017-06-16 12:53:50.563132,55.937136,-3.231063,0101000020E61000007286E28E37D909C0BFF38B12F4F74B40
15392100,1344,28166815,Entire home/apt,,Edinburgh,,Drylaw,17,4.5,8,3.0,,106.0,,"A gem! 3 bed, 10 min bus to town",2017-06-16 12:53:27.394980,55.963616,-3.241483,0101000020E6100000DB519CA38EEE09C080F3E2C457FB4B40
19132112,1344,133713799,Entire home/apt,,Edinburgh,,Pilton,0,0.0,6,2.0,,118.0,,Modern and Spacious 2 Bed Apartment,2017-06-16 12:53:21.511822,55.9775,-3.253057,0101000020E6100000E43098BF42060AC085EB51B81EFD4B40
491391,1344,2428632,Entire home/apt,,Edinburgh,,Shandon,4,5.0,2,1.0,,118.0,,Beautiful Clean Edinburgh Apartment,2017-06-16 12:53:16.056118,55.934581,-3.234958,0101000020E6100000F277EFA831E109C0433BA759A0F74B40
14309563,1344,14245822,Entire home/apt,,Edinburgh,,Drylaw,7,4.5,6,2.0,,118.0,,Cosy 2 Bedroom Edinburgh Festival Flat,2017-06-16 12:53:13.504458,55.964926,-3.222825,0101000020E61000007FD93D7958C809C0B187F6B182FB4B40
13460373,1344,12749684,Entire home/apt,,Edinburgh,,Drylaw,4,5.0,4,2.0,,105.0,,Westside Balcony Apt with Castle Views! Parking++,2017-06-16 12:53:13.498615,55.956264,-3.242897,0101000020E6100000425F7AFB73F109C0CB2BD7DB66FA4B40
13165080,1344,73536084,Entire home/apt,,Edinburgh,,Pilton,1,0.0,2,1.0,,111.0,,"Centrally Located, 1 Bed Apartment",2017-06-16 12:53:12.800189,55.971801,-3.237225,0101000020E61000004B598638D6E509C02C9CA4F963FC4B40
16357686,1344,34245875,Entire home/apt,,Edinburgh,,Stenhouse,7,5.0,2,2.0,,105.0,,Modern & quiet city centre flat +  private parking,2017-06-16 12:53:12.797738,55.934693,-3.259177,0101000020E6100000CE001764CB120AC06B662D05A4F74B40
2712741,1344,477325,Entire home/apt,,Edinburgh,,Davidsons Mains,1,0.0,5,2.0,,118.0,,Georgian Home & Garden SC sleeps 4+,2017-06-16 12:53:11.261535,55.967647,-3.27577,0101000020E61000004DBED9E6C6340AC048895DDBDBFB4B40
14162781,1344,85661562,Entire home/apt,,Edinburgh,,Shandon,2,0.0,2,1.0,,105.0,,"Quirky and quiet, victorian tennement flat.",2017-06-16 12:53:10.029875,55.937004,-3.232816,0101000020E610000061E28FA2CEDC09C0501C40BFEFF74B40
9194535,1344,47830760,Entire home/apt,,Edinburgh,,Murrayfield,14,5.0,4,2.0,,118.0,,Secure and spacious central flat,2017-06-16 12:53:08.309049,55.945916,-3.248957,0101000020E6100000D6E1E82ADDFD09C0AE6186C613F94B40
14139242,1344,85342567,Entire home/apt,,Edinburgh,,Murrayfield,6,4.5,4,2.0,,118.0,,Entire 2 bedroom apartment available,2017-06-16 12:53:06.756476,55.947485,-3.234649,0101000020E61000001650A8A78FE009C0AC39403047F94B40
10925686,1344,6193085,Entire home/apt,,Edinburgh,,Moat,13,4.5,13,3.0,,108.0,,Spacious modern house in nice area,2017-06-16 12:53:06.733125,55.939051,-3.238844,0101000020E61000003FC4060B27E909C05723BBD232F84B40
18209947,1344,18199173,Entire home/apt,,Edinburgh,,East Craigs,4,4.5,6,3.0,,111.0,,3 Bedrooms Easy Reach to Airport and City Centre,2017-06-16 12:53:04.657771,55.957277,-3.300977,0101000020E610000019C91EA166680AC0431B800D88FA4B40
10316686,1344,24332806,Entire home/apt,,Edinburgh,,Shandon,7,4.5,4,2.0,,105.0,,Modern two bed flat with balcony,2017-06-16 12:53:03.405151,55.936028,-3.235476,0101000020E610000073F1B73D41E209C0F511F8C3CFF74B40
18116340,1344,124823696,Entire home/apt,,Edinburgh,,Pilton,1,0.0,6,3.0,,118.0,,Stylish and spacious 3 bedroom flat,2017-06-16 12:53:03.387945,55.969984,-3.250382,0101000020E61000007C0E2C47C8000AC056D28A6F28FC4B40
19203465,1344,134346949,Entire home/apt,,Edinburgh,,Gyle,0,0.0,2,1.0,,105.0,,Private Bedroom Edinburgh - Kitchen inc.,2017-06-16 12:53:00.216979,55.948103,-3.300674,0101000020E61000005E0F26C5C7670AC0A81E69705BF94B40
17010206,1344,28166815,Entire home/apt,,Edinburgh,,Drylaw,4,5.0,4,2.0,,105.0,,Luxury Festival let 2 bed 2 bath,2017-06-16 12:52:56.769275,55.966982,-3.231196,0101000020E610000067BAD7497DD909C00CE9F010C6FB4B40
19117985,1344,37870605,Entire home/apt,,Edinburgh,,Dalry,0,0.0,3,1.0,,105.0,,"Murrayfield flat. Bish, bash, bosh, perfect stay!",2017-06-16 12:52:55.032958,55.945318,-3.234405,0101000020E6100000AB2688BA0FE009C0FA28232E00F94B40
6229197,1344,27223832,Entire home/apt,,Edinburgh,,East Craigs,63,5.0,4,2.0,,111.0,,Attractive  2 Bedroom House,2017-06-16 12:52:53.399012,55.954983,-3.305913,0101000020E6100000B75ED38382720AC0349E08E23CFA4B40
13774107,1344,80848786,Entire home/apt,,Edinburgh,,Pilton,23,5.0,4,2.0,,116.0,,"Spacious, contemporary open plan apartment, 2rooms",2017-06-16 12:52:51.962228,55.977035,-3.252936,0101000020E610000034D93F4F03060AC010069E7B0FFD4B40
19022338,1344,75340731,Entire home/apt,,Edinburgh,,Drylaw,0,0.0,6,3.0,,116.0,,Lovely Flat in Edinburgh,2017-06-16 12:52:51.942140,55.958853,-3.25097,0101000020E61000008B37328FFC010AC0F355F2B1BBFA4B40
14078922,1344,84621136,Entire home/apt,,Edinburgh,,SE Corstorphine,89,5.0,4,2.0,,115.0,,Delightful  Apartment - park free !,2017-06-16 12:52:51.924686,55.942531,-3.287108,0101000020E6100000185C7347FF4B0AC0AC3B16DBA4F84B40
12702411,1344,69046786,Entire home/apt,,Edinburgh,,Muirhouse,5,5.0,5,2.0,,105.0,,"Cosy 2 Bed Apartment,Sleeps 5,Free Parking",2017-06-16 12:52:50.325128,55.96671,-3.259813,0101000020E6100000ED9A90D618140AC0AB5B3D27BDFB4B40
2295392,1344,11724626,Entire home/apt,,Edinburgh,,SE Corstorphine,19,5.0,4,1.0,,105.0,,Dovecot Mews Apartment,2017-06-16 12:52:50.311923,55.938066,-3.283015,0101000020E610000032384A5E9D430AC0A9BEF38B12F84B40
18921977,1344,646220,Entire home/apt,,Edinburgh,,Dalry,0,0.0,2,1.0,,105.0,,The Henderson Terrace Residence,2017-06-16 12:52:46.661954,55.938168,-3.225993,0101000020E6100000DAFF006BD5CE09C0AD1397E315F84B40
